c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,d1,d2,d3,,ISI_EH_16,ISI_EW_16,EH_16,EW_16
1.075485534,43.67420672,33.92641403,0.85053495,34.91629168,13.25687244,4.874411001,18.09212491,40.27158829,0.280085936,0.122393973,1,-1,-1,,0.324416,6.27E-11,0.176246,5.04E-11
1.153515479,43.392932,44.9244618,0.894874914,33.26127921,10.46260243,4.555518016,24.45571028,46.82906868,0.252031364,0.131387259,-1,0,-1,,0.347049,6.33E-11,0.184302,4.67E-11
1.117244607,46.49717125,36.50952141,0.858924742,41.51792913,11.9355162,4.333812524,22.46223616,49.55262254,0.208075391,-0.166586317,-1,0,-1,,0.283006,5.99E-11,0.149016,4.35E-11
1.128580151,34.48986958,44.24294331,0.878407627,36.65900944,6.862511206,4.175854746,23.25217923,44.09731261,0.208725252,-0.051574422,0,0,-1,,0.352986,6.64E-11,0.217791,5.53E-11
1.133881109,33.791748,46.33166574,0.897492319,41.38516068,11.84066046,4.465659585,25.38748553,42.87986879,0.231441722,0.042358544,1,0,0,,0.324525,6.30E-11,0.207114,5.25E-11
1.126151382,47.57321953,36.07361209,0.888309418,41.05621227,6.008263461,4.528480206,23.82672592,48.43323214,0.218373941,0.142463695,0,0,-1,,0.371576,6.64E-11,0.233952,5.55E-11
1.103103217,47.84547859,32.44338784,0.854269507,41.70256745,10.87601541,4.475869112,15.04585532,46.49901153,0.203697507,-0.075354435,-1,1,1,,0.322568,5.97E-11,0.197737,5.01E-11
1.099014589,42.14883787,42.41330011,0.89230273,40.84129508,11.28366182,4.620356527,19.17687979,49.66612493,0.215407917,0.158034723,1,-1,0,,0.327991,6.21E-11,0.193678,4.91E-11
1.097767976,40.96978179,42.91306013,0.861823483,28.68378696,10.06785611,4.812677488,24.46346032,41.18973337,0.290074222,-0.008104973,0,0,-1,,0.326346,6.64E-11,0.190162,5.68E-11
1.161334335,41.06867412,33.35682915,0.860123152,39.66780757,11.64741893,4.905445568,17.92462803,45.28001397,0.265039813,0.037716341,1,-1,1,,0.348904,6.30E-11,0.209833,4.87E-11
1.089812963,38.53642699,35.96978342,0.892280748,41.78683912,6.532566425,4.742535229,17.94207994,46.25435378,0.225812965,0.060403044,-1,-1,0,,0.327236,5.91E-11,0.171355,4.61E-11
1.103781387,35.89641759,46.58821078,0.897124944,35.81680042,7.715742247,4.945476984,25.50816384,47.51089807,0.221172133,0.13206261,0,1,0,,0.349081,6.37E-11,0.217992,5.40E-11
1.090676185,42.63241491,43.37183312,0.887119171,32.24423527,12.07860317,4.912642312,22.57356035,40.90409716,0.212897598,-0.157894989,0,-1,-1,,0.298718,6.63E-11,0.168482,5.18E-11
1.083939416,32.52861781,44.45281424,0.851970576,29.86493468,13.03253121,4.976166975,22.89759614,49.76238265,0.204345154,0.179429107,1,1,-1,,0.339722,6.39E-11,0.194551,4.92E-11
1.097796277,45.97945681,44.97006566,0.89299993,33.33681297,13.44515514,4.332103686,28.82001887,46.19119633,0.298544491,-0.186942454,0,0,0,,0.290261,6.62E-11,0.17573,5.57E-11
1.139183334,41.31108471,39.87878476,0.862960906,31.22929096,7.995697654,4.297341119,26.39389508,45.02395006,0.208318989,0.110793677,-1,-1,0,,0.370314,6.48E-11,0.191909,4.85E-11
1.120031576,44.78775575,40.24629909,0.869997296,41.77994852,6.225940961,4.939487517,28.75538942,43.90918712,0.221446487,0.047685319,1,-1,1,,0.307799,6.16E-11,0.17703,4.84E-11
1.084463903,46.06416389,36.06294169,0.864540308,40.65465264,13.22333467,4.581842803,27.53110165,43.52532569,0.299788428,-0.026524104,0,-1,1,,0.318307,6.26E-11,0.196994,5.17E-11
1.09614787,30.83148468,47.83531126,0.873244382,37.75336022,11.12646099,4.75078406,12.91999627,49.20045405,0.292684122,0.020798011,1,-1,-1,,0.29002,6.41E-11,0.155465,5.16E-11
1.163058256,35.61911074,41.63434603,0.869823135,36.04837171,8.405058308,4.837422546,13.25614761,40.4187757,0.204939638,-0.139817989,-1,0,-1,,0.29913,6.59E-11,0.150242,4.73E-11
1.106201716,49.10779979,33.77272704,0.882377649,34.44194414,8.825939248,4.278379306,15.97069347,40.4382151,0.271316397,0.06153608,-1,-1,-1,,0.344679,6.33E-11,0.173049,4.73E-11
1.111043648,44.37878976,33.75961556,0.896935959,39.56202735,11.27228528,4.440948052,19.49820112,44.82153922,0.293528377,0.145437182,1,0,-1,,0.351666,6.42E-11,0.21282,5.16E-11
1.114459053,41.09036997,46.0064618,0.897463222,36.22695609,11.98816256,4.416462416,28.52450974,48.3675205,0.255205588,0.147050884,1,-1,-1,,0.310643,6.00E-11,0.165765,4.93E-11
1.151653856,46.16822713,34.09108519,0.876800129,40.41252984,12.16665464,4.478641879,29.60184708,42.50773157,0.233361023,0.181680203,-1,-1,1,,0.354158,5.94E-11,0.182351,4.42E-11
1.147538202,48.00680009,32.18543343,0.868988222,29.76835131,8.367480415,4.764195947,25.03352721,44.6179941,0.236527446,0.033876645,-1,-1,0,,0.381935,6.70E-11,0.201678,5.00E-11
1.120037444,41.01159118,41.84763314,0.869782414,38.34749572,8.009625467,4.690184691,29.28714867,40.0355476,0.272336104,-0.156401986,-1,1,1,,0.290192,6.40E-11,0.160633,4.76E-11
1.121045418,42.53832033,35.88715401,0.895692194,35.95700046,7.853557531,4.793118969,13.89912744,45.55225319,0.209495607,0.032393629,1,1,1,,0.360571,6.68E-11,0.242043,5.53E-11
1.091964681,42.98933616,43.45323125,0.876209281,36.52034252,12.50635076,4.826761044,23.15427586,44.51102462,0.240794999,0.149899048,-1,-1,-1,,0.299974,5.85E-11,0.148586,4.17E-11
1.136959841,33.69870045,41.05171435,0.895440402,28.41103988,12.7641414,4.83818222,20.98813982,40.37583851,0.214750251,0.169055478,1,1,1,,0.37263,6.47E-11,0.223952,5.26E-11
1.071082149,37.44997533,41.90463416,0.859847402,41.69727612,7.247801864,4.585711276,23.12420384,42.30989949,0.246630899,-0.003596588,1,0,-1,,0.299009,6.75E-11,0.1784,5.44E-11
1.143352905,42.68561506,39.48080085,0.883347127,33.25403882,10.20569273,4.692711237,15.26151688,47.88049551,0.260286534,0.192133154,1,1,1,,0.369595,6.77E-11,0.235653,5.39E-11
1.088904989,39.32532948,46.33026884,0.88007167,37.61534153,9.309361314,4.71587866,29.02899054,42.00186066,0.280736526,0.187815205,1,0,-1,,0.312077,6.12E-11,0.173599,5.11E-11
1.068123543,34.30419173,33.87803073,0.888371176,27.29946538,13.98730847,4.450650814,28.29364979,41.88577603,0.24408722,0.137924728,1,1,0,,0.382552,6.71E-11,0.229616,5.45E-11
1.126193646,39.24316193,40.20239595,0.878694276,33.04510732,7.548471662,4.202569185,14.72210269,40.52490964,0.255867641,0.139088406,-1,0,-1,,0.349619,6.65E-11,0.171165,4.90E-11
1.102578603,31.50621745,38.81159059,0.880100392,32.80645545,12.48576987,4.947697622,27.65839392,47.03999498,0.247029892,0.073079217,-1,0,-1,,0.345228,6.21E-11,0.188637,4.93E-11
1.068008501,49.64956237,34.75323731,0.89531302,38.91375843,12.40111748,4.342042452,15.9447685,44.28800693,0.28493711,-0.019848143,0,-1,0,,0.326345,6.44E-11,0.206249,5.35E-11
1.160208679,37.05358655,41.91027465,0.899034952,36.29540036,6.363985728,4.517201382,18.02552419,45.32181549,0.228474621,-0.151095508,-1,0,1,,0.312546,6.46E-11,0.171186,4.80E-11
1.133495567,43.6271951,45.8742288,0.856619075,38.77792493,12.61414991,4.681894942,15.68859862,42.61420714,0.241849682,0.016719629,-1,-1,0,,0.284842,5.58E-11,0.142875,4.17E-11
1.114410464,39.34919784,45.43745136,0.893505118,39.06806343,13.02241135,4.613907886,29.3526504,46.06544348,0.260394774,-0.072280905,0,0,1,,0.316052,6.41E-11,0.200826,5.54E-11
1.134787086,31.03931377,34.15274274,0.856512108,36.4832206,7.402660734,4.407032141,12.7976098,42.3373436,0.296422432,0.003655761,0,0,1,,0.390619,6.73E-11,0.257505,5.55E-11
1.081774121,40.46017063,47.09615014,0.893284301,32.2730539,8.270940128,4.785556876,16.32871785,42.54232355,0.208408635,0.145657638,0,1,1,,0.338321,6.81E-11,0.2054,5.71E-11
1.11145656,41.23572521,43.78737532,0.889824443,33.16013022,7.473020449,4.845859566,12.55796328,49.4672827,0.257697785,0.150155495,0,-1,-1,,0.327107,6.52E-11,0.183678,5.26E-11
1.127523212,35.03319168,36.73807878,0.876646128,41.39325141,7.475964836,4.55890854,18.18818586,47.69725345,0.280286649,-0.030176036,1,0,-1,,0.326495,6.53E-11,0.20221,5.40E-11
1.087078919,31.34178921,35.17837223,0.863620043,35.58062269,12.98466798,4.215407845,29.24739735,46.83170844,0.274196424,0.193152314,1,-1,0,,0.36198,6.71E-11,0.208396,5.37E-11
1.108276746,40.63166932,42.8674072,0.875643757,30.78579751,6.843077382,4.356438931,25.83935127,46.40782704,0.28013307,0.006848213,1,0,1,,0.347945,6.71E-11,0.214092,5.50E-11
1.089876671,42.55923854,36.86408784,0.851476437,40.45329883,9.36295655,4.483517702,25.34253124,49.48458404,0.207251553,-0.130919565,1,-1,0,,0.293781,6.77E-11,0.168601,5.21E-11
1.098902418,34.96848493,39.9279197,0.891222981,39.66355864,10.76663954,4.31615636,15.35686839,47.43390512,0.223721406,0.015796356,1,1,0,,0.334494,6.51E-11,0.22033,5.64E-11
1.141594746,34.56498209,34.792019,0.851986784,28.3611014,12.81151126,4.194172321,16.02561082,40.327572,0.267635664,-0.107318743,0,1,0,,0.364159,7.04E-11,0.222223,5.80E-11
1.108025841,32.78602343,38.0354766,0.871221873,33.56743923,9.382734504,4.192480907,25.9064448,41.37206003,0.242429237,-0.091217555,0,0,0,,0.360207,6.85E-11,0.224679,5.72E-11
1.096767463,43.44841545,40.28458758,0.859504353,33.50615104,8.71632695,4.734047478,16.06971364,48.44988137,0.252622966,0.000247829,0,-1,0,,0.333711,6.94E-11,0.193036,5.62E-11
1.09203525,33.72311339,39.549105,0.899091221,28.1264998,8.267699459,4.820577057,23.96598417,42.78758409,0.231464761,-0.032020698,-1,-1,1,,0.33715,6.52E-11,0.174247,4.85E-11
1.126945344,44.38677534,45.71680534,0.884055574,29.79171303,13.40576428,4.803075861,17.53286665,43.04965642,0.288116832,-0.149568608,0,-1,0,,0.302123,6.52E-11,0.173454,5.48E-11
1.130012752,35.55425465,45.2352052,0.868226172,37.73385751,7.539343123,4.533301308,26.46470328,43.96988212,0.216157404,0.059592889,1,1,0,,0.342558,6.59E-11,0.222661,5.57E-11
1.141999248,35.60385271,39.22178978,0.895022446,39.9517701,11.65750088,4.63181054,26.71288087,49.07644646,0.200250756,-0.041108894,0,1,1,,0.343326,6.53E-11,0.225268,5.56E-11
1.122807637,44.67846273,33.39956419,0.869987749,30.47393887,9.388080425,4.548180769,23.88027402,44.96236139,0.26204682,0.032975945,-1,-1,1,,0.363928,6.67E-11,0.193502,4.99E-11
1.109499909,30.09952729,35.11226262,0.866010333,28.35165001,10.78931105,4.650349529,21.00167867,43.20848902,0.265325805,-0.123886607,0,1,-1,,0.345791,6.71E-11,0.203813,5.72E-11
1.067254768,44.69884037,39.09606147,0.884892083,28.96069359,6.500958416,4.440297728,24.52793719,41.02818367,0.219583423,-0.01841894,1,1,1,,0.34611,6.73E-11,0.223295,5.52E-11
1.128781587,45.00248496,33.75576034,0.88123118,32.19776835,11.36072295,4.28320434,21.50253836,41.72162555,0.201868101,-0.005219901,1,0,-1,,0.367776,6.51E-11,0.226002,5.24E-11
1.085084447,42.7668666,40.58519711,0.888747269,32.28735844,13.91561705,4.563693227,20.61882122,47.49442471,0.257268829,-0.055013873,-1,-1,-1,,0.301362,6.04E-11,0.163378,4.61E-11
1.115591147,33.7827675,38.29733463,0.851498088,33.40046497,8.195792902,4.574044274,12.52689819,45.55086767,0.229299788,0.030996272,1,-1,0,,0.351101,6.55E-11,0.211131,5.59E-11
1.139943653,38.80675654,42.61050917,0.861945498,41.97758542,7.943028173,4.946745573,15.90995551,44.97564385,0.282117696,0.086635219,0,-1,0,,0.318298,6.32E-11,0.188014,5.21E-11
1.137224709,38.8088112,44.06680041,0.895997679,33.06162793,10.22372387,4.159432026,19.03391533,44.67238566,0.289513771,-0.155777024,1,-1,-1,,0.299788,6.28E-11,0.169061,4.88E-11
1.139780428,40.90942337,41.70456689,0.851489147,28.34795808,8.271865804,4.104384843,24.04484036,48.70257949,0.254696831,0.017265619,-1,1,-1,,0.365157,6.92E-11,0.207416,5.13E-11
1.128239261,36.04363001,37.86771171,0.878746986,38.94746534,7.612773075,4.39477165,25.37258251,43.40920249,0.204761093,-0.137457229,0,-1,-1,,0.326144,6.29E-11,0.198368,5.29E-11
1.086053155,39.90224725,42.16199938,0.894010999,40.4405849,8.457286148,4.778042066,17.08370455,43.6857687,0.229272656,-0.034523706,-1,1,-1,,0.290991,6.05E-11,0.155072,4.76E-11
1.088138239,36.37972013,33.95071702,0.898150912,34.06372815,13.38480546,4.771544127,20.23869518,47.54622225,0.262802308,-0.078496626,-1,-1,1,,0.305201,6.02E-11,0.166496,4.64E-11
1.1188326,44.24624391,36.8850165,0.850626142,30.29220527,12.3739638,4.93699378,23.25596079,41.32807485,0.275757036,0.010762138,0,1,0,,0.352135,6.49E-11,0.21583,5.45E-11
1.142053575,47.17223406,47.16066482,0.882726877,39.66813136,11.94070446,4.75439107,27.45823361,49.23003041,0.2902076,-0.041699895,1,1,-1,,0.295585,6.07E-11,0.184646,5.09E-11
1.075068798,46.59147437,40.62290485,0.877103808,39.20280529,6.255873475,4.890164377,12.62341202,46.93194558,0.258748448,0.056699672,-1,0,-1,,0.312912,5.91E-11,0.164318,4.54E-11
1.104074688,35.50924053,40.1505373,0.894291156,35.04463473,11.30519113,4.497241308,29.49850357,47.42522452,0.235490251,0.061412413,1,1,1,,0.332213,6.67E-11,0.204715,5.70E-11
1.12092831,47.68112425,36.40086482,0.855403374,29.06035283,9.096369861,4.868653815,16.87520845,46.26358803,0.26235518,-0.036781146,-1,1,-1,,0.346174,6.68E-11,0.198577,5.10E-11
1.071700183,44.89667746,36.73160855,0.86992291,32.03583308,11.30882105,4.177699958,21.89801857,40.15421822,0.298303898,0.039370889,0,0,-1,,0.35602,6.57E-11,0.213614,5.38E-11
1.105078092,32.93495861,43.15005322,0.895290421,31.08974004,12.13193716,4.358748292,29.23005616,47.02315755,0.262501559,0.172293893,0,-1,0,,0.370787,6.70E-11,0.204914,5.38E-11
1.093570908,48.47231493,42.84932695,0.888568125,35.14616538,12.67123742,4.728453619,14.63895663,46.12461129,0.227932034,0.166351489,0,-1,-1,,0.324881,6.32E-11,0.180352,5.08E-11
1.086489898,35.71432991,32.76247528,0.872378957,34.92140504,10.58848866,4.914839642,18.25345079,44.4752838,0.285123766,0.030731721,1,0,1,,0.34694,6.60E-11,0.218754,5.44E-11
1.132065962,35.56718661,39.79954083,0.881047619,28.13430448,6.263269733,4.202069901,20.59429937,40.24026735,0.262620893,-0.160966953,1,1,0,,0.338503,6.84E-11,0.215022,5.52E-11
1.091762823,38.52985892,33.85322795,0.8635276,26.33727477,13.88036443,4.650416247,18.8103691,40.26528351,0.238983875,-0.018976549,0,0,1,,0.366744,7.04E-11,0.22082,5.99E-11
1.159766987,35.57008344,41.83651026,0.883258418,28.97537552,10.04610679,4.807850687,13.73842262,46.06035298,0.202605993,-0.19718131,1,-1,1,,0.304806,6.72E-11,0.17556,5.35E-11
1.072619531,39.62800918,46.81126574,0.870277869,27.20052223,12.8908198,4.567367827,17.74084564,49.63032339,0.293826177,-0.095992411,0,0,-1,,0.315495,6.67E-11,0.183309,5.49E-11
1.086805855,41.77817407,45.48029136,0.866836054,35.38287074,7.297959996,4.275134362,25.70403389,41.50098461,0.226590704,0.075797945,-1,0,-1,,0.314472,6.54E-11,0.14938,4.71E-11
1.068175601,30.64388808,36.60041504,0.866831159,31.79545769,12.4575246,4.132382871,18.4511144,46.38278133,0.214300411,0.143095446,1,-1,1,,0.369558,6.88E-11,0.213827,5.24E-11
1.131223109,32.30586851,35.32955856,0.887274917,32.45450605,9.875760488,4.89870957,14.47398389,49.64372797,0.204262968,-0.160223897,-1,-1,-1,,0.317141,6.38E-11,0.166767,4.81E-11
1.088990512,46.13170165,39.29396492,0.882662557,28.7891382,7.333775463,4.568763506,25.32528544,44.62474465,0.286961409,0.064164774,1,1,-1,,0.349735,6.81E-11,0.207506,5.27E-11
1.091575678,34.69804442,37.98474747,0.887830803,41.00700263,12.89524799,4.335449713,19.4210207,46.11544099,0.254683446,-0.044290022,0,-1,-1,,0.327704,6.40E-11,0.203748,5.37E-11
1.076808747,44.24489609,33.41016262,0.893303871,39.81517505,11.66760633,4.537782116,24.58463818,43.9498706,0.279749598,0.114566833,0,-1,-1,,0.350639,6.23E-11,0.209368,5.06E-11
1.082219528,36.35635101,37.50373083,0.868208515,35.06632891,6.33349954,4.693972747,15.62937166,44.16462556,0.245089266,-0.060509292,-1,1,0,,0.337049,6.93E-11,0.194996,5.37E-11
1.1049947,33.60612122,33.09008092,0.877562832,35.53387113,7.163998314,4.307847537,17.15478837,48.30751367,0.215342094,0.020855523,-1,-1,0,,0.37625,6.62E-11,0.198626,5.17E-11
1.12348064,36.86840186,37.60987503,0.897955601,34.85350319,11.22184961,4.541666105,23.63969967,46.05250786,0.214517329,-0.066127787,0,-1,0,,0.347308,6.58E-11,0.214794,5.49E-11
1.112710068,32.55643323,37.80917318,0.861407082,39.56004164,8.73179264,4.304110389,19.34726525,46.83064048,0.2065622,-0.127708315,-1,-1,0,,0.316242,6.33E-11,0.173545,4.90E-11
1.136097362,45.0451321,41.88406847,0.893959928,28.70080304,11.62838186,4.925534143,14.71331386,42.43763977,0.254668457,-0.062352265,1,-1,0,,0.308077,6.50E-11,0.172187,5.48E-11
1.135730576,31.15135237,34.57222628,0.885811915,41.52989917,13.43640301,4.910960294,14.29937965,41.45928918,0.207226476,0.017016093,1,0,-1,,0.331398,6.16E-11,0.201178,5.22E-11
1.154915285,40.635838,44.50744457,0.859422689,39.80978016,7.499398166,4.149287713,19.58683819,45.5510443,0.297074201,-0.163298467,0,-1,1,,0.306854,6.86E-11,0.182318,5.33E-11
1.094058479,32.10214138,38.24703419,0.864450554,34.21280559,8.786053454,4.935405216,26.21906033,48.61011369,0.212950095,0.030028067,0,-1,1,,0.364406,6.73E-11,0.216931,5.50E-11
1.088144923,47.36477143,32.24031075,0.855287211,32.01691321,9.216751249,4.349498075,13.72913398,41.18730405,0.231794475,0.180317134,-1,0,-1,,0.366952,6.84E-11,0.192842,5.02E-11
1.087407326,44.94560642,36.13101862,0.851862013,26.25683535,7.221647449,4.515875774,25.60621976,47.28814932,0.235238944,-0.008344288,0,1,1,,0.383447,7.06E-11,0.249269,5.73E-11
1.148074043,46.76805813,37.11866721,0.850213251,26.75089349,11.90245902,4.345369053,20.66674462,41.92031266,0.284711292,0.001351044,-1,-1,-1,,0.350007,6.47E-11,0.187567,5.00E-11
1.119382686,35.76159176,40.19198769,0.850098182,30.43672065,8.790103868,4.355555798,13.5471401,45.21781209,0.278847913,0.177039374,-1,1,-1,,0.374016,6.53E-11,0.203045,5.07E-11
1.116395648,41.87507717,36.653759,0.857457975,28.10994705,11.85888621,4.761022492,15.2283003,44.1356038,0.259414433,-0.149887222,0,-1,-1,,0.316236,6.70E-11,0.176758,5.69E-11
1.145203563,42.39984407,41.84354706,0.885060405,41.79492931,10.49915565,4.877974636,19.53675615,46.54469351,0.292526119,0.065660326,0,-1,-1,,0.324659,5.92E-11,0.194348,4.90E-11
1.096974737,42.39891388,37.62109313,0.866118334,35.76328094,7.282585856,4.538065042,29.02141713,43.83914242,0.218896259,-0.01246442,-1,1,1,,0.346155,6.79E-11,0.198627,5.08E-11
1.150757451,46.85335445,45.24485183,0.850573776,30.27264496,13.9990063,4.207714949,20.82161093,47.90026151,0.212221391,0.064963672,1,-1,-1,,0.348484,6.42E-11,0.19721,5.10E-11
1.115474713,33.88579964,46.05808043,0.85907437,36.22484575,11.92661503,4.606405598,23.31914823,41.18965397,0.230803699,0.034784883,0,0,1,,0.319355,6.86E-11,0.193265,5.87E-11
1.10621304,43.27892163,45.63127432,0.859511104,40.45236321,9.065406803,4.948811898,23.11288163,47.90095521,0.251477543,0.012457878,0,-1,1,,0.30003,6.39E-11,0.179871,5.36E-11
1.099426059,32.58729414,38.14115059,0.860748824,26.52584409,8.199094639,4.262518447,27.75954567,40.81236562,0.21838956,0.081612278,-1,-1,0,,0.369334,6.81E-11,0.18138,5.18E-11
1.158589256,35.02916904,32.3408181,0.898025224,36.91553025,8.485301569,4.525136098,22.78660573,43.73868572,0.28744878,0.090469035,1,0,1,,0.383479,6.68E-11,0.241146,5.39E-11
1.162100738,37.02131046,46.99478542,0.873955029,36.27716222,11.89317764,4.828404172,19.13266861,44.47945979,0.281727703,0.087022881,-1,0,0,,0.311902,5.99E-11,0.165332,4.76E-11
1.160751588,49.59195743,34.86261338,0.861395971,37.45578316,11.97906188,4.642861599,27.79139576,42.51990462,0.233948739,-0.002141261,0,-1,1,,0.340336,6.82E-11,0.196472,5.51E-11
1.098169378,40.90878179,42.91964927,0.861018345,33.76539926,13.94385086,4.391745173,12.63651455,48.17351729,0.250330678,-0.178886458,0,1,-1,,0.277021,6.66E-11,0.169133,5.66E-11
1.15569717,38.0902876,46.86837091,0.870103909,27.22931656,7.962409153,4.415234455,25.51310926,41.84748152,0.243097365,0.149298168,1,-1,1,,0.353122,6.59E-11,0.192914,4.85E-11
1.120042778,32.06309439,32.39235979,0.88529049,41.66603986,12.2813221,4.788253577,24.15805528,47.9550271,0.204001779,-0.094127347,-1,1,1,,0.317422,6.33E-11,0.181543,5.08E-11
1.136206422,47.33976659,42.79370995,0.858813806,40.98093536,13.2270296,4.17801089,15.47400068,42.75193031,0.273841187,0.143749331,-1,-1,1,,0.300475,5.82E-11,0.15879,4.29E-11
1.124498907,33.99291141,38.6414382,0.85689296,40.67833899,12.11624752,4.55919245,20.16435078,40.97842078,0.231867536,-0.151746882,0,1,1,,0.314831,6.71E-11,0.210741,5.59E-11
1.144900474,40.89767413,35.6364381,0.861210142,30.16637116,8.470982019,4.448934619,17.35588078,46.79555895,0.203507362,-0.068755874,0,-1,0,,0.373076,6.86E-11,0.229529,5.62E-11
1.141195855,48.8561597,44.8437208,0.86204131,29.72664749,7.522694358,4.894247781,16.28140237,47.58180623,0.226104973,-0.186767263,-1,1,1,,0.304214,6.63E-11,0.171075,5.08E-11
1.140011438,44.5240362,33.42334578,0.866335063,41.17384464,7.303591989,4.178005225,22.70286999,49.30989865,0.213377831,0.005204917,-1,0,1,,0.355127,6.69E-11,0.205211,5.17E-11
1.135066589,33.43659519,32.1801583,0.894384157,26.56370033,8.05966627,4.686515629,17.1440928,40.09707597,0.257545183,-0.076883089,1,0,1,,0.370492,6.75E-11,0.230858,5.24E-11
1.081818076,49.42566623,34.63955629,0.886361772,40.25158706,12.86972093,4.26583136,16.26255361,40.18362637,0.293140547,0.154848471,1,0,1,,0.339415,6.21E-11,0.218481,5.28E-11
